Row ID,27-1-4,17-2-10,28-1-2,34-1-16,34-1-2,38-1-14,38-1-2,17-2-2,29-1-4,30-1-2,33-1-6,54-1-10,54-1-3,67-1-15,67-1-2,17-2-4,17-2-6,18-1-1,18-1-3,18-1-4,18-1-6,19-1-12,19-1-2,19-1-4,19-1-6,23-1-10,23-1-16,23-1-2,24-1-2,24-1-8,27-1-2,27-1-8,28-1-4,28-1-6,29-1-2,29-1-6,30-1-4,30-1-6,31-1-16,31-1-2,31-1-8,32-1-2,32-1-4,32-1-8,33-1-10,33-1-2,34-1-24,38-1-10,39-1-8,52-1-2,53-1-2,56-1-2,57-1-2,58-1-10,58-1-2,59-1-15,59-1-20,59-1-24,59-1-3,59-1-6,59-1-9,65-1-2,68-1-2,69-1-2,70-1-10,70-1-2,66-1-2
root;d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Nonomuraea,3.88625504854792E-06,5.75438731413498E-07,5.65055059709402E-06,5.82131040946421E-06,2.32819303234687E-06,1.63809555011344E-06,4.88008533045772E-06,1.54173888834297E-06,3.38721466019022E-06,6.93409638610456E-06,2.5269249345087E-06,1.65748891376701E-06,3.7526331821349E-06,1.70028400628503E-06,1.79162144512727E-06,3.47888585897258E-06,1.24745982367068E-06,1.82588097597801E-06,6.38326850157008E-07,2.1321886571354E-06,7.87398202010851E-07,1.49843972082454E-06,6.87880794263736E-06,1.55549901335029E-06,1.15116285053925E-06,9.57524683789442E-07,5.79954162742794E-07,2.95172762013141E-06,7.79670690151613E-07,1.07737999355436E-06,2.02738052704479E-06,1.71161515007623E-06,4.8081965518948E-06,1.04844938732338E-06,3.4531843336204E-06,3.98179407913012E-07,1.67382719797553E-06,3.43581032097569E-07,1.65516390213697E-06,5.26102142454062E-06,3.16871274782076E-06,2.91253515389101E-06,4.11554383520806E-06,2.43542842077993E-06,2.09419375542219E-06,3.44985640480047E-06,9.45141617657136E-07,1.13081801519518E-06,2.7542765710921E-06,4.18442216456866E-06,4.19549405292101E-06,2.07982079445745E-06,3.28728316334528E-06,1.94479571522608E-06,1.52683002984571E-06,1.38956206935935E-06,2.91098958820261E-06,1.30428113762531E-06,2.50256658573095E-06,2.86143671207436E-06,1.62559133963751E-06,3.39539286440737E-06,3.34151226253039E-06,4.0053856797315E-06,3.37650785582675E-06,1.52304439272321E-06,4.04610832657062E-06
root;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__CADEFT01,1.11490923523916E-06,3.38493371419705E-08,7.10548278676494E-07,1.55686208625206E-06,3.20126541947694E-07,1.97701187082656E-07,5.77524891178429E-07,1.66345511637005E-06,9.48420104853262E-07,1.11622039386073E-06,1.37332876875473E-07,3.3826304362592E-08,1.69037530726797E-07,6.53955387032706E-08,1.69020891049742E-07,1.68146149850341E-06,2.03074855016158E-07,6.37609229706608E-07,2.90148568253186E-08,1.04917219636821E-06,3.77951136965209E-07,0,6.09514627828627E-07,4.96435855324559E-07,3.04719578083918E-07,7.97937236491202E-08,2.89977081371397E-08,1.24435576142795E-06,3.72885982246424E-07,5.82367564083436E-08,6.95101894986786E-07,2.59335628799429E-08,1.08985788509616E-06,0,7.10949715745376E-07,1.08594383976276E-07,6.3909765740884E-07,0,6.24590151749799E-08,2.12286829411288E-06,1.05623758260692E-06,4.89959184766712E-07,1.47811785630712E-06,3.04428552597491E-07,6.15939339830056E-08,3.04399094541218E-07,6.75101155469383E-08,8.69860011688599E-08,5.56715477135637E-07,4.4588105032289E-07,7.10527218639849E-07,1.02286268579875E-07,5.17442720156202E-07,0,2.29024504476857E-07,1.06889389950719E-07,1.08315891654051E-06,8.69520758416874E-08,4.36494171929816E-07,3.96634791772684E-07,2.46301718126895E-07,5.7118758466666E-07,6.93521412978005E-07,1.02995631764524E-06,7.26130721683171E-08,2.74147990690178E-07,7.30547336741917E-07
root;d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__ARS49;g__SURF-65,1.59272747891308E-07,3.38493371419705E-08,3.38356323179283E-08,0,7.27560322608396E-07,5.64860534521875E-08,8.66287336767643E-08,0,0,1.01474581260067E-07,0,6.7652608725184E-08,3.38075061453594E-08,0,6.76083564198968E-08,6.37795740811639E-07,0,1.15928950855747E-07,0,0,0,2.88161484773951E-08,5.80490121741549E-08,2.31670065818128E-07,6.77154617964262E-08,0,2.89977081371397E-08,8.6815518239159E-07,0,0,2.60663210620045E-07,5.18671257598858E-08,9.6163931037896E-08,3.38209479781736E-08,1.18491619290896E-06,3.6198127992092E-08,9.129966534412E-08,0,0,3.38428278771619E-07,8.12490448159169E-08,8.71038550696376E-07,1.15930812259382E-07,6.08857105194982E-08,9.23909009745084E-08,2.70576972925527E-07,0,2.89953337229533E-08,7.32520364652154E-07,1.7149271166265E-07,2.03007776754243E-07,0,2.43502456544095E-07,7.62664986363169E-08,0,1.87056432413759E-07,4.73882025986472E-07,2.89840252805625E-08,9.60287178245596E-07,7.64938526990176E-07,7.38905154380685E-07,0,9.4571101769728E-08,7.62930605663142E-08,0,0,3.65273668370959E-07
root;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Hydrogenophaga,2.67578216457398E-06,4.06192045703646E-07,2.09780920371155E-06,1.59070691421406E-06,1.10589169036476E-06,1.18620712249594E-06,1.18392602691578E-06,8.92585672198561E-07,1.25326942427038E-06,2.02949162520133E-06,9.0639698737812E-07,1.75896782685478E-06,1.38610775195974E-06,9.80933080549059E-07,3.38041782099484E-07,1.18861933514896E-06,1.82767369514542E-06,1.59402307426652E-06,1.01551998888615E-06,2.4029427723272E-06,3.84250322581295E-06,1.55607201777933E-06,1.36415178609264E-06,1.75407335548011E-06,2.20075250838385E-06,1.71556505845608E-06,1.33389457430843E-06,1.44692530398598E-06,8.13569415810379E-07,1.92181296147534E-06,1.76671731642475E-06,5.70538383358744E-07,1.12191252877545E-06,1.7925102428432E-06,1.99743015376082E-06,7.60160687833932E-07,7.3039732275296E-07,2.29054021398379E-07,4.37213106224859E-07,1.53831035805281E-06,1.29998471705467E-06,9.254784601149E-07,1.65201407469619E-06,2.10055701292269E-06,1.97100588745618E-06,1.28524062139625E-06,8.43876444336728E-07,1.7977106908231E-06,1.84595131892343E-06,1.88641982828915E-06,1.5902275845749E-06,1.97753452587757E-06,1.91758184528475E-06,1.41093022477186E-06,1.79402528506871E-06,5.61169297241276E-07,6.09276890554035E-07,1.44920126402812E-06,1.22218368140349E-06,2.40813980719129E-06,2.63542838395778E-06,1.99915654633331E-06,2.7110382507322E-06,1.98361957472417E-06,1.01658301035644E-06,2.55871457977499E-06,2.64120960206693E-06
root;d__Bacteria;p__Myxococcota;c__UBA6777;o__UBA6777;f__UBA6777;g__M3003,9.49265577432198E-06,4.84045521130178E-06,7.34233221299043E-06,1.43840518838505E-05,1.39109533682725E-05,2.96551780623985E-06,5.48648646619507E-06,5.96409517332675E-06,8.63739738348507E-06,9.06506259256596E-06,4.91651699214192E-06,5.17542456747658E-06,8.14760898103162E-06,4.31610555441586E-06,5.84812283032108E-06,8.55226106997425E-06,5.10588206897768E-06,3.85463761595359E-06,3.88799081459269E-06,9.10410712332417E-06,6.92910417769549E-06,5.01400983506674E-06,8.12686170438169E-06,7.14867631667365E-06,5.99281836898372E-06,4.58813910982441E-06,3.30573872763392E-06,1.15175254197284E-05,7.42382091926971E-06,6.23133293569276E-06,7.76197116068578E-06,9.33608263677945E-06,9.10351880492082E-06,1.06874195611029E-05,1.0799664729656E-05,7.74639939030769E-06,8.70390142947277E-06,8.09324208940941E-06,5.34024579746078E-06,1.71367773887083E-05,1.43404564100093E-05,1.0915201838414E-05,1.33900088159586E-05,6.02768534143032E-06,3.35686940207381E-06,7.20411190414215E-06,3.20673048847957E-06,5.74107607714475E-06,8.05772401117369E-06,8.50603849846744E-06,1.28571591944354E-05,9.10347790360883E-06,1.24490630908169E-05,1.04485103131754E-05,1.19092742327965E-05,1.15440541146777E-05,1.45210992248712E-05,5.15915649994012E-06,8.03149276350862E-06,1.73102755552221E-05,1.01230006150154E-05,8.40915055203693E-06,1.07180582005692E-05,1.60978357794923E-05,6.78932224773765E-06,9.47333612273837E-06,1.07615242296982E-05
root;d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_J,2.22981847047832E-07,6.7698674283941E-08,4.73698852450996E-07,1.01534483886004E-07,1.74614477426015E-07,8.47290801782813E-08,8.66287336767643E-08,4.05720760090255E-08,1.01616439805707E-07,6.76497208400445E-08,0,4.39741956713696E-07,1.01422518436078E-07,2.61582154813082E-07,1.35216712839794E-07,8.69721464743144E-08,8.70320807212105E-08,0,2.90148568253186E-08,1.35377057595898E-07,6.29918561608681E-08,2.88161484773951E-08,8.70735182612324E-08,1.32382894753216E-07,0,0,0,1.73631036478318E-07,0,8.44432967920982E-07,1.15850315831131E-07,5.18671257598858E-08,2.88491793113688E-07,6.76418959563472E-08,3.04692735319447E-07,3.6198127992092E-08,6.08664435627467E-08,0,3.12295075874899E-08,2.4612965728845E-07,4.06245224079584E-08,5.44399094185235E-08,6.08636764361755E-07,0,0,6.76442432313817E-08,3.37550577734691E-08,5.79906674459066E-08,2.93008145860861E-08,1.0289562699759E-07,3.38346294590404E-07,6.81908457199163E-08,3.65253684816143E-07,3.81332493181584E-08,3.81707507461428E-08,1.33611737438399E-07,3.38487161418908E-08,5.79680505611249E-08,2.90996114619878E-08,8.49931696655751E-08,2.21671546314206E-07,6.34652871851844E-08,0,1.14439590849471E-07,0,3.04608878544642E-08,1.12391897960295E-07
root;d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Micromonosporaceae;g__Actinoplanes,4.26850964348707E-06,1.99711089137626E-06,2.8760287470239E-06,1.79377588198606E-06,1.30960858069511E-06,2.00525489755266E-06,2.28122332015479E-06,1.25773435627979E-06,2.43879455533696E-06,5.54727710888365E-06,1.70292767325586E-06,1.75896782685478E-06,1.31849273966902E-06,1.63488846758176E-06,1.62260055407752E-06,2.37723867029793E-06,9.86363581507052E-07,8.11502655990229E-07,7.83401134283601E-07,2.91060673831182E-06,1.32282897937823E-06,6.05139118025296E-07,3.30879369392683E-06,2.31670065818128E-06,1.59131335221602E-06,7.58040374666642E-07,5.21958746468514E-07,2.34401899245729E-06,1.15255667239804E-06,1.28120864098356E-06,2.43285663245375E-06,6.74272634878516E-07,3.62217473576075E-06,1.11609128327973E-06,2.8437988629815E-06,2.89585023936736E-07,1.85642652866377E-06,6.87162064195138E-07,1.59270488696199E-06,2.21516691559605E-06,2.39684682206955E-06,1.36099773546309E-06,3.564872476976E-06,1.09594278935097E-06,7.6992417478757E-07,1.72492820240023E-06,1.18142702207142E-06,1.85570135826901E-06,9.66926881340843E-07,9.9465772764337E-07,2.53759720942803E-06,1.77296198871782E-06,1.82626842408071E-06,8.38931484999486E-07,1.10695177163814E-06,7.48225729655034E-07,3.35102289804719E-06,4.34760379208437E-07,1.36768173871343E-06,1.50154599742516E-06,7.88165498006064E-07,1.49143424885183E-06,1.45009022713583E-06,2.4032314078389E-06,2.1057790928812E-06,1.91903593483125E-06,3.9618144031004E-06
root;d__Archaea;p__Thermoproteota,2.26167302005658E-05,1.55706950853064E-06,2.3583435725596E-05,5.38132764595819E-05,0.000108610204958981,8.1622347238411E-06,0.000115735988192157,1.04270235343196E-05,2.38121190611373E-05,3.14571201906207E-05,8.48717179090421E-06,6.7652608725184E-06,1.48753027039581E-05,7.03002041060158E-06,9.09332393847613E-06,1.82351600441146E-05,5.80213871474737E-06,4.92698041136925E-06,3.07557482348377E-06,1.05594104924801E-05,6.33068154416724E-06,1.95949809646286E-06,1.68051890244179E-05,1.16827904619713E-05,4.70622459485162E-06,2.91247091319289E-06,3.3637341439082E-06,5.10475247246255E-05,7.62721327322231E-06,3.46508700629644E-06,1.51763913738782E-05,5.8609852108671E-06,2.5868097449194E-05,5.47899357246412E-06,1.48622345339152E-05,2.64246334342272E-06,7.51700577999921E-06,1.4506754688564E-06,4.24721303189863E-06,1.71367773887083E-05,1.78747898595017E-05,0.000428659846761454,1.35349223312828E-05,8.49355661747E-06,6.34417520024958E-06,7.19396526765745E-05,6.17717557254485E-06,7.9447214400892E-06,1.10464070989545E-05,1.59145236422939E-05,1.41090404844199E-05,8.967096212169E-06,1.33317594957892E-05,6.21571963885983E-06,8.09219915818226E-06,0.000117738663030717,1.59765940189725E-05,7.24600632014062E-06,4.37367160273676E-05,9.00927598455096E-05,4.44574601219046E-05,8.82167491874063E-06,1.2861669840683E-05,1.36564578413702E-05,1.22716091964456E-05,9.9607103284098E-06,2.80417785410936E-05
root;d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__55-13,1.46530928060004E-06,5.41589394271528E-07,1.42109655735299E-06,1.18456897867004E-06,6.40253083895388E-07,1.44039436303078E-06,6.93029869414114E-07,1.13601812825271E-06,1.05003654465897E-06,2.7398136940218E-06,1.15359616575397E-06,1.21774695705331E-06,1.55514528268653E-06,1.30791077406541E-06,9.80321168088504E-07,1.97136865341779E-06,1.16042774294947E-06,1.21725398398534E-06,9.28475418410194E-07,2.23372145033232E-06,1.00786969857389E-06,6.62771414980086E-07,1.59634783478926E-06,1.82026480285672E-06,1.2865937741321E-06,9.17627821964882E-07,6.37949579017073E-07,1.85206438910206E-06,1.2881515750331E-06,5.24130807675092E-07,2.11426826391814E-06,1.9968843417556E-06,2.3399889885888E-06,1.55576360699598E-06,1.3541899347531E-06,3.6198127992092E-07,1.43036142372455E-06,8.78040415360454E-07,1.46778685661203E-06,5.59944970331224E-06,1.54373185150242E-06,2.99419501801879E-07,1.56506596550166E-06,1.70479989454595E-06,1.35506654762612E-06,9.13197283623653E-07,1.51897759980611E-06,1.33378535125585E-06,1.52364235847648E-06,2.33230087861204E-06,2.16541628537859E-06,1.77296198871782E-06,1.64364158167264E-06,1.18213072886291E-06,1.068781020892E-06,2.93945822364478E-07,1.72628452323643E-06,1.24631308706419E-06,1.16398445847951E-07,2.26648452441534E-07,5.41863779879169E-07,2.47514620022219E-06,2.20665904129365E-06,2.32693834727258E-06,5.70012616521289E-06,2.25410570123035E-06,1.40489872450369E-06
root;d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__BOG-234,5.86123712240015E-06,1.150877462827E-06,4.12794714278725E-06,6.83665524832424E-06,3.25364976270475E-05,1.97701187082656E-06,3.26301563515812E-06,5.63951856525454E-06,4.26789047183968E-06,7.40764443198487E-06,2.05999315313209E-06,2.5369728271944E-06,3.17790557766379E-06,2.48503047072428E-06,2.0958590490168E-06,6.34896669262495E-06,3.36524045455347E-06,2.14468559083132E-06,3.91700567141801E-06,4.02746746347798E-06,2.26770682179125E-06,2.07476269037244E-06,5.10831307132563E-06,5.0305500006222E-06,2.97948031904275E-06,1.67566819663152E-06,7.53940411565632E-07,6.48222536185721E-06,4.23734070734573E-06,2.12564160890454E-06,5.35807710718981E-06,4.01970224639115E-06,4.64792333349831E-06,1.7925102428432E-06,6.5339664351837E-06,7.60160687833932E-07,4.07805171870403E-06,1.56520247955559E-06,3.34155731186142E-06,5.47638487466801E-06,4.30619937524359E-06,2.45251791930448E-05,4.02859572601352E-06,1.5525856182472E-06,2.03259982143919E-06,3.95718822903583E-06,2.76791473742447E-06,2.20364536294445E-06,2.9593822731947E-06,3.22406297925782E-06,5.07519441885607E-06,2.2843933316172E-06,5.41792965810612E-06,1.90666246590792E-06,2.29024504476857E-06,4.24885325054109E-06,6.63434836381061E-06,1.36224918818644E-06,1.20472391452629E-05,3.14474727762628E-05,4.55658178534756E-06,3.6809866567407E-06,6.17864531562223E-06,5.49310036077463E-06,1.52487451553466E-06,2.77194079475624E-06,4.57996984188202E-06
root;d__Bacteria;p__J088;c__J088;o__J088;f__J088;g__J088,9.87491036926112E-07,2.36945359993793E-07,1.18424713112749E-06,7.10741387202025E-07,5.29663914858912E-06,1.97701187082656E-07,7.21906113973036E-07,1.66345511637005E-06,9.82292251455164E-07,8.45621510500556E-07,5.76798082876985E-07,1.6913152181296E-07,9.46610172070064E-07,9.80933080549058E-08,3.38041782099484E-07,1.2176100506404E-06,1.102406355802E-06,6.66591467420545E-07,8.70445704759557E-08,1.11686072516616E-06,7.55902273930417E-07,0,1.27707826783141E-06,1.19144605277894E-06,6.77154617964262E-07,3.19174894596481E-07,1.15990832548559E-07,3.819882802523E-06,8.81366867127911E-07,1.74710269225031E-07,1.18746573726909E-06,1.03734251519772E-07,2.05149719547512E-06,2.36746635847215E-07,1.7265921668102E-06,0,7.91263766315707E-07,3.81756702330632E-08,1.5614753793745E-07,1.93827105114654E-06,6.90616880935294E-07,3.04863492743732E-06,1.42015245017743E-06,5.78414249935233E-07,6.15939339830056E-08,1.08230789170211E-06,1.68775288867346E-07,6.66892675627926E-07,1.55294317306257E-06,7.5456793131566E-07,1.45488906673874E-06,1.4661031829782E-06,1.55232816046861E-06,2.28799495908951E-07,3.81707507461428E-07,1.71023023921151E-06,1.15085634882429E-06,5.79680505611249E-08,2.47346697426896E-06,4.27798953983395E-06,3.10340164839888E-06,1.36450367448146E-06,1.07180582005692E-06,1.22068896906103E-06,1.45226144336634E-07,7.31061308507141E-07,8.9913518368236E-07
root;d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__JAAFHV01,1.05120013608264E-06,1.69246685709852E-07,5.7520574940478E-07,2.40298278530209E-06,1.56279957296283E-05,4.518884276175E-07,1.27055476059254E-06,9.33157748207587E-07,1.28714157087228E-06,2.16479106688142E-06,9.0639698737812E-07,5.75047174164064E-07,1.18326271508758E-06,5.88559848329435E-07,2.70433425679587E-07,7.24767887285954E-07,9.86363581507052E-07,2.60840139425431E-07,1.16059427301274E-07,1.75990174874668E-06,9.76373770493456E-07,1.1526459390958E-07,1.39317629217972E-06,6.95010197454383E-07,5.4172369437141E-07,6.78246651017522E-07,8.6993124411419E-08,1.09966323102935E-06,9.49164318445443E-07,2.62065403837546E-07,1.33227863205801E-06,4.66804131838972E-07,1.31424039085125E-06,3.38209479781736E-08,1.08335194780248E-06,2.17188767952552E-07,5.17364770283347E-07,3.81756702330632E-08,3.12295075874899E-07,1.50754415089176E-06,8.12490448159169E-07,2.2048163314502E-06,1.10134271646413E-06,3.3487140785724E-07,2.77172702923525E-07,1.58963971593747E-06,3.37550577734691E-08,6.95888009350879E-07,6.15317106307809E-07,4.8017959265542E-07,7.4436184809889E-07,1.02286268579875E-06,9.43572019108368E-07,3.43199243863426E-07,9.16098017907426E-07,5.53152592994972E-06,5.41579458270253E-07,1.44920126402812E-07,1.17271434191811E-05,1.13607536786319E-05,2.68468872758316E-06,1.01544459496295E-06,8.19616215337642E-07,1.44956815075997E-06,7.26130721683171E-08,8.52904859924998E-07,1.09582100511288E-06
root;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA6145,2.54836396626094E-07,0,1.69178161589641E-07,1.75993105402406E-06,1.64137608780454E-05,8.47290801782813E-08,1.6170696952996E-06,1.21716228027077E-07,2.37105026213316E-07,1.35299441680089E-07,1.37332876875473E-07,1.01478913087776E-07,3.04267555308235E-07,4.25071001571259E-07,6.76083564198968E-08,2.31925723931505E-07,1.45053467868684E-07,1.7389342628362E-07,8.70445704759557E-08,8.46106609974365E-07,3.1495928080434E-08,2.88161484773951E-08,2.90245060870775E-08,1.98574342129824E-07,1.35430923592852E-07,1.1969058547368E-07,1.44988540685698E-07,1.73631036478318E-07,2.03392353952595E-07,1.16473512816687E-07,3.1858836853561E-07,2.07468503039543E-07,9.6163931037896E-08,2.02925687869042E-07,1.3541899347531E-07,1.08594383976276E-07,6.08664435627467E-08,3.81756702330632E-08,9.36885227624698E-08,1.01528483631486E-06,1.38123376187059E-06,2.46612789665912E-05,3.76775139842991E-07,3.04428552597491E-08,5.23548438855548E-07,0,3.37550577734691E-08,2.02967336060673E-07,2.93008145860861E-08,1.7149271166265E-07,1.35338517836162E-07,3.7504965145954E-07,1.21751228272048E-07,1.14399747954475E-07,0,3.02764197035412E-05,1.35394864567563E-06,1.44920126402812E-07,1.71978703740348E-05,1.9066801061644E-05,2.48025830153783E-05,9.51979307777766E-08,2.20665904129365E-07,2.670257119821E-07,7.26130721683171E-08,3.04608878544642E-08,2.2478379592059E-07
root;d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales,1.97498207385222E-06,7.44685417123351E-07,9.13562072584063E-07,9.47655182936033E-07,1.45221040392636E-05,8.75533828508907E-07,4.62019912942743E-07,2.19089210448738E-06,9.82292251455164E-07,8.79446370920578E-07,4.11998630626418E-07,3.3826304362592E-07,7.43765135197908E-07,2.94279924164718E-07,6.4227938598902E-07,1.42054505908047E-06,9.57352887933315E-07,2.72433034511005E-06,4.64237709205097E-07,1.11686072516616E-06,7.87398202010851E-07,6.33955266502691E-07,7.25612652176937E-07,5.62627302701167E-07,6.09439156167836E-07,3.59071756421041E-07,2.60979373234257E-07,3.2411126809286E-06,7.45771964492848E-07,5.82367564083436E-07,5.79251579155655E-07,6.74272634878516E-07,1.08985788509616E-06,3.38209479781736E-07,9.47932954327168E-07,1.8099063996046E-07,8.82563431659827E-07,5.34459383262885E-07,1.8737704552494E-07,1.9690372583076E-06,1.82810350835813E-06,9.17312473702121E-06,1.65201407469619E-06,5.17528539415735E-07,4.92751471864045E-07,6.08798189082436E-07,2.70040462187753E-07,6.95888009350879E-07,7.6182117923824E-07,5.8307521965301E-07,7.10527218639849E-07,6.13717611479247E-07,1.15663666858445E-06,4.9573224113606E-07,4.96219759699856E-07,3.98162977566429E-06,1.08315891654051E-06,5.50696480330687E-07,9.10817838760217E-06,8.41432379689194E-06,1.00491100995773E-05,9.51979307777766E-07,6.61997712388096E-07,1.90732651415786E-06,3.26758824757427E-07,3.65530654253571E-07,4.77665566331254E-07
root;d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis,2.77134581330877E-06,5.85593532556089E-06,1.99630230675777E-06,3.48601728008612E-06,6.78086220671025E-06,6.21346587974063E-07,3.06088192324567E-06,2.19089210448738E-06,1.93071235630843E-06,1.522118718901E-06,2.99385671588531E-06,1.58983630504182E-06,1.92702785028549E-06,9.48235311197423E-07,1.79162144512727E-06,2.8120994026695E-05,2.49491964734137E-06,9.85396082273849E-07,1.10256455936211E-06,1.82759027754463E-06,9.76373770493455E-07,1.55607201777933E-06,1.48024981044095E-06,1.35692467122046E-06,2.065321584791E-06,7.97937236491202E-07,7.82938119702771E-07,1.82312588302234E-06,4.37293560998079E-06,4.04745457037988E-06,1.8536050532981E-06,2.48962203647452E-06,3.42984687368496E-06,2.36746635847215E-06,1.52346367659723E-06,2.93204836735945E-06,2.34335807716575E-06,2.1760132032846E-06,2.43590159182422E-06,1.23064828644225E-06,1.6656054187263E-06,5.58009071539866E-06,2.37658165131733E-06,6.6974281571448E-07,5.23548438855548E-07,1.21759637816487E-06,1.24893713761836E-06,1.59474335476243E-06,1.93385376268169E-06,1.33764315096867E-06,2.13158165591955E-06,1.56838945155808E-06,1.94801965235276E-06,6.48265238408694E-07,5.34390510445999E-07,7.42881260157498E-06,2.03092296851345E-06,3.76792328647312E-07,8.70078382713434E-06,4.81627961438259E-06,5.73883003235665E-06,6.98118159037029E-07,1.19790062241655E-06,1.98361957472417E-06,5.80904577346537E-07,3.71622831824463E-06,2.2478379592059E-06
root;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831,4.77818243673925E-07,0,1.69178161589641E-07,3.38448279620012E-07,0,1.41215133630469E-07,1.44381222794607E-07,8.1144152018051E-08,1.69360733009511E-07,3.38248604200222E-08,8.23997261252836E-08,2.36784130538144E-07,6.76150122907189E-08,3.26977693516353E-08,1.01412534629845E-07,8.69721464743144E-08,2.61096242163631E-07,1.44911188569684E-07,2.61133711427867E-07,3.38442643989746E-07,9.44877842413021E-08,2.88161484773951E-08,2.90245060870775E-08,2.97861513194736E-07,3.38577308982131E-08,3.98968618245601E-08,2.89977081371397E-08,8.6815518239159E-08,0,1.16473512816687E-07,1.15850315831131E-07,5.18671257598858E-08,1.60273218396493E-07,3.38209479781736E-08,2.7083798695062E-07,7.2396255984184E-08,6.08664435627467E-08,1.1452701069919E-07,1.2491803034996E-07,6.15324143221125E-08,3.65620701671626E-07,5.44399094185235E-08,0,3.04428552597491E-08,1.23187867966011E-07,6.76442432313817E-08,2.70040462187753E-07,5.79906674459066E-08,1.46504072930431E-07,0,3.38346294590404E-08,3.40954228599582E-08,6.08756141360238E-08,3.81332493181584E-08,3.81707507461428E-08,0,6.76974322837817E-08,2.89840252805625E-08,0,2.83310565551917E-08,7.38905154380685E-08,1.90395861555553E-07,2.83713305309184E-07,3.81465302831571E-08,4.35678433009903E-07,1.21843551417857E-07,1.40489872450369E-07
root;d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Zooshikellaceae;g__Spartinivicinus,3.24916405698269E-06,9.07162235404809E-06,8.79726440266135E-06,1.69224139810006E-06,9.60379625843082E-07,6.3546810133711E-06,8.37411092208721E-07,3.89491929686645E-06,3.0146210475693E-06,5.71640141098376E-06,4.80665069064154E-06,1.21774695705331E-05,6.15296611845542E-06,1.22943612762149E-05,7.91017770112793E-06,4.49356090117291E-06,3.48128322884842E-06,8.66568907646708E-06,6.35425364474476E-06,9.54408256051084E-06,4.94486070862815E-06,7.5786470495549E-06,6.4434403513312E-06,5.32841151381694E-06,3.31805762802488E-06,4.54824224799985E-06,1.43828632360213E-05,3.55943624780552E-06,2.27121461913731E-06,5.85279401903853E-06,5.61874031780985E-06,8.19500587006196E-06,2.72464471274039E-06,8.92873026623783E-06,6.12770945475777E-06,9.73729642987275E-06,6.54314268299527E-06,9.54391755826581E-06,6.8392621616603E-06,2.03056967262971E-06,1.70622994113425E-06,1.55153741842792E-06,1.36218704404774E-06,2.98339981545541E-06,1.0963720248975E-05,1.92786093209438E-06,6.37970591918567E-06,4.00135605376756E-06,3.72120345243294E-06,6.55102158551323E-06,1.10977584625653E-05,1.26153064581845E-05,1.12011130010284E-05,1.38805027518097E-05,2.16428156730629E-05,1.95073136660063E-06,2.36941012993236E-06,1.19414184155917E-05,1.13488484701752E-06,2.69145037274321E-06,2.43838700945626E-06,1.08208314650739E-05,1.32399542477619E-05,1.38853370230692E-05,1.29614333820446E-05,1.20929724782223E-05,9.94668296948611E-06
root;d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1219,1.59272747891308E-07,0,0,0,0,0,2.88762445589214E-08,4.05720760090255E-08,0,0,5.49331507501891E-08,6.7652608725184E-08,0,3.26977693516353E-08,0,2.89907154914381E-08,2.90106935737368E-08,0,0,0,3.1495928080434E-08,0,8.70735182612324E-08,3.30957236883039E-08,0,0,0,0,0,0,0,0,0,3.38209479781736E-08,0,0,3.04332217813733E-08,0,0,0,4.06245224079584E-08,0,2.89827030648455E-08,0,0,6.76442432313817E-08,0,0,0,3.429854233253E-08,1.69173147295202E-07,3.40954228599582E-08,0,0,0,0,0,0,0,0,0,3.17326435925922E-08,3.15237005899093E-08,0,7.26130721683171E-08,0,0
